,year,product,source,target,value
43670,2024,Titanium,USA,Australia,7163234.0
43671,2024,Titanium,USA,Austria,45756112.0
43672,2024,Titanium,USA,Bahamas,60262.0
43673,2024,Titanium,USA,Bahrain,73286.0
43674,2024,Titanium,USA,Bangladesh,9584.0
43675,2024,Titanium,USA,Belgium,40930409.0
43676,2024,Titanium,USA,Bosnia Herzegovina,6148.0
43677,2024,Titanium,USA,Brazil,41064902.0
43678,2024,Titanium,USA,Belize,301036.0
43679,2024,Titanium,USA,Brunei Darussalam,32240.0
43680,2024,Titanium,USA,Bulgaria,136094.0
43681,2024,Titanium,USA,Cameroon,53359.0
43682,2024,Titanium,USA,Canada,127014299.0
43683,2024,Titanium,USA,Cabo Verde,2982.0
43684,2024,Titanium,USA,Sri Lanka,8858.0
43685,2024,Titanium,USA,Chile,254594.0
43686,2024,Titanium,USA,China,153855131.0
43687,2024,Titanium,USA,Colombia,499552.0
43688,2024,Titanium,USA,Cook Isds,22090.0
43689,2024,Titanium,USA,Costa Rica,9494806.0
43690,2024,Titanium,USA,Cyprus,2585.0
43691,2024,Titanium,USA,Czechia,9326112.0
43692,2024,Titanium,USA,Denmark,7577943.0
43693,2024,Titanium,USA,Dominican Rep.,3115393.0
43694,2024,Titanium,USA,Ecuador,81550.0
43695,2024,Titanium,USA,El Salvador,779088.0
43696,2024,Titanium,USA,Ethiopia,629345.0
43697,2024,Titanium,USA,Estonia,1716249.0
43698,2024,Titanium,USA,Finland,600749.0
43699,2024,Titanium,USA,France,329454924.0
43700,2024,Titanium,USA,French Polynesia,2645.0
43701,2024,Titanium,USA,Georgia,175777.0
43702,2024,Titanium,USA,Germany,144705360.0
43703,2024,Titanium,USA,Ghana,78115.0
43704,2024,Titanium,USA,Greece,66497.0
43705,2024,Titanium,USA,Guatemala,5623.0
43706,2024,Titanium,USA,Guyana,35976.0
43707,2024,Titanium,USA,"China, Hong Kong SAR",12463666.0
43708,2024,Titanium,USA,Hungary,2971417.0
43709,2024,Titanium,USA,Iceland,116382.0
43710,2024,Titanium,USA,Indonesia,342474.0
43711,2024,Titanium,USA,Iraq,7136.0
43712,2024,Titanium,USA,Ireland,21142587.0
43713,2024,Titanium,USA,Israel,38655907.0
43714,2024,Titanium,USA,Italy,91675913.0
43715,2024,Titanium,USA,Japan,180283065.0
43716,2024,Titanium,USA,Kazakhstan,56663.0
43717,2024,Titanium,USA,Jordan,550848.0
43718,2024,Titanium,USA,Rep. of Korea,113820108.0
43719,2024,Titanium,USA,Kuwait,203558.0
43720,2024,Titanium,USA,Latvia,345323.0
43721,2024,Titanium,USA,Lithuania,243377.0
43722,2024,Titanium,USA,Luxembourg,275179.0
43723,2024,Titanium,USA,"China, Macao SAR",3230.0
43724,2024,Titanium,USA,Malaysia,11355782.0
43725,2024,Titanium,USA,Malta,134624.0
43726,2024,Titanium,USA,Mexico,170792393.0
43727,2024,Titanium,USA,Rep. of Moldova,33060.0
43728,2024,Titanium,USA,Morocco,639404.0
43729,2024,Titanium,USA,Oman,45214.0
43730,2024,Titanium,USA,Netherlands,10276349.0
43731,2024,Titanium,USA,Aruba,19298.0
43732,2024,Titanium,USA,New Caledonia,35289.0
43733,2024,Titanium,USA,New Zealand,215394.0
43734,2024,Titanium,USA,Nigeria,156948.0
43735,2024,Titanium,USA,Norway,4962609.0
43736,2024,Titanium,USA,Pakistan,89253.0
43737,2024,Titanium,USA,Panama,750942.0
43738,2024,Titanium,USA,Papua New Guinea,2707.0
43739,2024,Titanium,USA,Peru,6805.0
43740,2024,Titanium,USA,Philippines,2515220.0
43741,2024,Titanium,USA,Poland,26652650.0
43742,2024,Titanium,USA,Portugal,2421385.0
43743,2024,Titanium,USA,Qatar,1769849.0
43744,2024,Titanium,USA,Romania,5020057.0
43745,2024,Titanium,USA,Rwanda,2981.0
43746,2024,Titanium,USA,San Marino,28635.0
43747,2024,Titanium,USA,Saudi Arabia,3092137.0
43748,2024,Titanium,USA,Senegal,9715.0
43749,2024,Titanium,USA,Serbia,18397.0
43750,2024,Titanium,USA,India,30663388.0
43751,2024,Titanium,USA,Singapore,14924849.0
43752,2024,Titanium,USA,Slovakia,179343.0
43753,2024,Titanium,USA,Viet Nam,2428938.0
43754,2024,Titanium,USA,Slovenia,1659272.0
43755,2024,Titanium,USA,South Africa,1208482.0
43756,2024,Titanium,USA,Spain,41357217.0
43757,2024,Titanium,USA,Sweden,46658025.0
43758,2024,Titanium,USA,Switzerland,55193854.0
43759,2024,Titanium,USA,Thailand,3490494.0
43760,2024,Titanium,USA,Trinidad and Tobago,22015.0
43761,2024,Titanium,USA,United Arab Emirates,5566489.0
43762,2024,Titanium,USA,Tunisia,16939.0
43763,2024,Titanium,USA,Türkiye,37764904.0
43764,2024,Titanium,USA,Turkmenistan,12065.0
43765,2024,Titanium,USA,Turks and Caicos Isds,3745.0
43766,2024,Titanium,USA,Ukraine,3701.0
43767,2024,Titanium,USA,Egypt,294761.0
43768,2024,Titanium,USA,United Kingdom,403919817.0
43769,2024,Titanium,USA,United Rep. of Tanzania,25058.0
43770,2024,Titanium,USA,Uruguay,15485.0
43771,2024,Titanium,USA,Uzbekistan,118821.0
43772,2024,Titanium,Uzbekistan,China,9600.0
43773,2024,Titanium,Uzbekistan,Russian Federation,190716.0
43774,2024,Titanium,Türkiye,Algeria,9450.0
43775,2024,Titanium,Türkiye,Azerbaijan,8296.0
43776,2024,Titanium,Türkiye,Australia,33504.0
43777,2024,Titanium,Türkiye,Belgium,25369.0
43778,2024,Titanium,Türkiye,Bulgaria,124139.0
43779,2024,Titanium,Türkiye,Canada,644.0
43780,2024,Titanium,Türkiye,China,44202.0
43781,2024,Titanium,Türkiye,Croatia,143.0
43782,2024,Titanium,Türkiye,Cyprus,2323.0
43783,2024,Titanium,Türkiye,Czechia,297261.0
43784,2024,Titanium,Türkiye,Ecuador,534.0
43785,2024,Titanium,Türkiye,Ethiopia,1500.0
43786,2024,Titanium,Türkiye,Estonia,58718.0
43787,2024,Titanium,Türkiye,Finland,14113.0
43788,2024,Titanium,Türkiye,France,10641045.0
43789,2024,Titanium,Türkiye,Georgia,2033.0
43790,2024,Titanium,Türkiye,Germany,21424883.0
43791,2024,Titanium,Türkiye,Greece,39.0
43792,2024,Titanium,Türkiye,Hungary,2220.0
43793,2024,Titanium,Türkiye,Iran,32729.0
43794,2024,Titanium,Türkiye,Iraq,12580.0
43795,2024,Titanium,Türkiye,Italy,535720.0
43796,2024,Titanium,Türkiye,Japan,283.0
43797,2024,Titanium,Türkiye,Kazakhstan,1140198.0
43798,2024,Titanium,Türkiye,Rep. of Korea,1408687.0
43799,2024,Titanium,Türkiye,Kuwait,110.0
43800,2024,Titanium,Türkiye,Latvia,223293.0
43801,2024,Titanium,Türkiye,Malta,16565.0
43802,2024,Titanium,Türkiye,Mexico,389.0
43803,2024,Titanium,Türkiye,Morocco,28079.0
43804,2024,Titanium,Türkiye,Oman,38.0
43805,2024,Titanium,Türkiye,Netherlands,343300.0
43806,2024,Titanium,Türkiye,Palau,11164.0
43807,2024,Titanium,Türkiye,Pakistan,3007.0
43808,2024,Titanium,Türkiye,Panama,949.0
43809,2024,Titanium,Türkiye,Poland,764724.0
43810,2024,Titanium,Türkiye,Portugal,8884.0
43811,2024,Titanium,Türkiye,Qatar,161.0
43812,2024,Titanium,Türkiye,Romania,11580.0
43813,2024,Titanium,Türkiye,Russian Federation,24096.0
43814,2024,Titanium,Türkiye,Saudi Arabia,104561.0
43815,2024,Titanium,Türkiye,Serbia,5.0
43816,2024,Titanium,Türkiye,India,756722.0
43817,2024,Titanium,Türkiye,Singapore,474331.0
43818,2024,Titanium,Türkiye,Viet Nam,52289.0
43819,2024,Titanium,Türkiye,Slovenia,3.0
43820,2024,Titanium,Türkiye,South Africa,69641.0
43821,2024,Titanium,Türkiye,Spain,475149.0
43822,2024,Titanium,Türkiye,Switzerland,4220.0
43823,2024,Titanium,Türkiye,Thailand,884.0
43824,2024,Titanium,Türkiye,United Arab Emirates,13420.0
43825,2024,Titanium,Türkiye,Turkmenistan,243282.0
43826,2024,Titanium,Türkiye,Ukraine,736.0
43827,2024,Titanium,Türkiye,North Macedonia,1342.0
43828,2024,Titanium,Türkiye,Egypt,2400.0
43829,2024,Titanium,Türkiye,United Kingdom,698803.0
43830,2024,Titanium,Türkiye,USA,2719719.0
43831,2024,Titanium,Türkiye,Uzbekistan,37666.0
43832,2024,Titanium,Türkiye,France,14752.0
43833,2024,Titanium,Türkiye,Spain,100427.0
43834,2024,Titanium,United Rep. of Tanzania,Mozambique,0.102
43835,2024,Titanium,United Rep. of Tanzania,Zambia,3700.0
43836,2024,Zirconium,Australia,Belgium,92609.797
43837,2024,Zirconium,Australia,Brazil,3044.825
43838,2024,Zirconium,Australia,Canada,47057.526
43839,2024,Zirconium,Australia,Chile,4143.575
43840,2024,Zirconium,Australia,Germany,987.225
43841,2024,Zirconium,Australia,Ghana,13188.302
43842,2024,Zirconium,Australia,Indonesia,1781.757
43843,2024,Zirconium,Australia,Malaysia,925.194
43844,2024,Zirconium,Australia,Papua New Guinea,14147.812
43845,2024,Zirconium,Australia,Singapore,14366.242
43846,2024,Zirconium,Australia,Türkiye,6098.229
43847,2024,Zirconium,Australia,USA,14236.24
43848,2024,Zirconium,Austria,Germany,158915.099
43849,2024,Zirconium,Austria,Italy,5953.093
43850,2024,Zirconium,Austria,Lithuania,200.24
43851,2024,Zirconium,Austria,Luxembourg,2121.466
43852,2024,Zirconium,Austria,Malaysia,20517.604
43853,2024,Zirconium,Austria,India,54.119
43854,2024,Zirconium,Austria,Switzerland,68.19
43855,2024,Zirconium,Austria,United Kingdom,2192.903
43856,2024,Zirconium,Austria,USA,10160.305
43857,2024,Zirconium,Belgium,Australia,1734.742
43858,2024,Zirconium,Belgium,Austria,961.944
43859,2024,Zirconium,Belgium,Brazil,199250.84
43860,2024,Zirconium,Belgium,Canada,12090.46
43861,2024,Zirconium,Belgium,Denmark,430.906
43862,2024,Zirconium,Belgium,France,3471160.148
43863,2024,Zirconium,Belgium,Germany,236370.57
43864,2024,Zirconium,Belgium,Italy,113705.907
43865,2024,Zirconium,Belgium,Japan,1985.042
43866,2024,Zirconium,Belgium,Libya,692.475
43867,2024,Zirconium,Belgium,Mexico,63220.858
43868,2024,Zirconium,Belgium,Netherlands,1277984.685
43869,2024,Zirconium,Belgium,Poland,362944.79
43870,2024,Zirconium,Belgium,Portugal,789.413
43871,2024,Zirconium,Belgium,Saudi Arabia,243.557
43872,2024,Zirconium,Belgium,India,4176.365
43873,2024,Zirconium,Belgium,Sweden,57014.391
43874,2024,Zirconium,Belgium,Switzerland,129.886
43875,2024,Zirconium,Belgium,Türkiye,2924.321
43876,2024,Zirconium,Belgium,United Kingdom,6965.021
43877,2024,Zirconium,Belgium,USA,240999.619
43878,2024,Zirconium,Canada,Bolivia (Plurinational State of),1371.228
43879,2024,Zirconium,Canada,Brazil,213.725
43880,2024,Zirconium,Canada,China,3764560.252
43881,2024,Zirconium,Canada,Estonia,370423.468
43882,2024,Zirconium,Canada,Finland,23734.803
43883,2024,Zirconium,Canada,France,7053.643
43884,2024,Zirconium,Canada,Indonesia,181.279
43885,2024,Zirconium,Canada,Israel,20301.09
43886,2024,Zirconium,Canada,Japan,44854.821
43887,2024,Zirconium,Canada,Mexico,46520.891
43888,2024,Zirconium,Canada,Netherlands,8066.546
43889,2024,Zirconium,Canada,Portugal,964.233
43890,2024,Zirconium,Canada,Romania,3686009.474
43891,2024,Zirconium,Canada,India,120.617
43892,2024,Zirconium,Canada,United Kingdom,225060.584
43893,2024,Zirconium,Canada,USA,3678884.589
43894,2024,Zirconium,China,Australia,15653.0
43895,2024,Zirconium,China,Austria,13126.0
43896,2024,Zirconium,China,Belgium,1231.0
43897,2024,Zirconium,China,Canada,2750.0
43898,2024,Zirconium,China,Chile,47924.0
43899,2024,Zirconium,China,Colombia,8148.0
43900,2024,Zirconium,China,France,145395.0
43901,2024,Zirconium,China,Germany,1131629.0
43902,2024,Zirconium,China,Israel,1617535.0
43903,2024,Zirconium,China,Japan,737907.0
43904,2024,Zirconium,China,Rep. of Korea,59529.0
43905,2024,Zirconium,China,Mexico,1063.0
43906,2024,Zirconium,China,Netherlands,495090.0
43907,2024,Zirconium,China,Pakistan,705371.0
43908,2024,Zirconium,China,Russian Federation,26669556.0
43909,2024,Zirconium,China,India,465496.0
43910,2024,Zirconium,China,Singapore,1644385.0
43911,2024,Zirconium,China,Viet Nam,53174.0
43912,2024,Zirconium,China,Spain,1000.0
43913,2024,Zirconium,China,Sweden,8446583.0
43914,2024,Zirconium,China,Switzerland,29182.0
43915,2024,Zirconium,China,Thailand,138764.0
43916,2024,Zirconium,China,United Arab Emirates,22579.0
43917,2024,Zirconium,China,Türkiye,10080.0
43918,2024,Zirconium,China,Egypt,11349.0
43919,2024,Zirconium,China,United Kingdom,1181051.0
43920,2024,Zirconium,China,USA,39286547.0
43921,2024,Zirconium,Costa Rica,USA,550.0
43922,2024,Zirconium,Czechia,Germany,98253.0
43923,2024,Zirconium,Czechia,Hungary,489.0
43924,2024,Zirconium,Czechia,Italy,4213.0
43925,2024,Zirconium,Czechia,Netherlands,30674.0
43926,2024,Zirconium,Czechia,Poland,12548.0
43927,2024,Zirconium,Czechia,Slovakia,158875.0
43928,2024,Zirconium,Czechia,Slovenia,6.0
43929,2024,Zirconium,Czechia,Sweden,477380.0
43930,2024,Zirconium,Denmark,Malaysia,6796.45
43931,2024,Zirconium,Denmark,Norway,8634.152
43932,2024,Zirconium,Denmark,United Kingdom,2268.916
43933,2024,Zirconium,Denmark,USA,13346.036
43934,2024,Zirconium,Estonia,Spain,308241.13
43935,2024,Zirconium,Estonia,USA,70876.3
43936,2024,Zirconium,Finland,Belgium,210.623
43937,2024,Zirconium,Finland,Estonia,1728.994
43938,2024,Zirconium,Finland,India,32736.663
43939,2024,Zirconium,Finland,USA,20240.753
43940,2024,Zirconium,France,Belgium,366489.694
43941,2024,Zirconium,France,Italy,63358.223
43942,2024,Zirconium,France,Netherlands,1858.447
43943,2024,Zirconium,France,United Kingdom,478330.985
43944,2024,Zirconium,Estonia,Spain,308241.13
43945,2024,Zirconium,Estonia,USA,70876.3
43946,2024,Zirconium,Germany,Australia,26147.625
43947,2024,Zirconium,Germany,Austria,1469609.06
43948,2024,Zirconium,Germany,Belgium,89396.312
43949,2024,Zirconium,Germany,Bosnia Herzegovina,489827.073
43950,2024,Zirconium,Germany,Brazil,98164.93
43951,2024,Zirconium,Germany,Bulgaria,143.559
43952,2024,Zirconium,Germany,Canada,138652.724
43953,2024,Zirconium,Germany,China,3979359.802
43954,2024,Zirconium,Germany,Croatia,434.868
43955,2024,Zirconium,Germany,Cyprus,463.161
43956,2024,Zirconium,Germany,Czechia,5497397.453
43957,2024,Zirconium,Germany,Denmark,6805.948
43958,2024,Zirconium,Germany,Finland,279842.354
43959,2024,Zirconium,Germany,France,2580134.41
43960,2024,Zirconium,Germany,Greece,48.202
43961,2024,Zirconium,Germany,Hungary,3156.199
43962,2024,Zirconium,Germany,Ireland,11871.376
43963,2024,Zirconium,Germany,Italy,555407.282
43964,2024,Zirconium,Germany,Japan,1289946.699
43965,2024,Zirconium,Germany,Kazakhstan,8797.958
43966,2024,Zirconium,Germany,Rep. of Korea,71217.776
43967,2024,Zirconium,Germany,Lithuania,9496.891
43968,2024,Zirconium,Germany,Malaysia,833060.625
43969,2024,Zirconium,Germany,Malta,940.992
43970,2024,Zirconium,Germany,Mexico,1674665.623
43971,2024,Zirconium,Germany,Netherlands,214229.661
43972,2024,Zirconium,Germany,Norway,3358.439
43973,2024,Zirconium,Germany,Peru,167660.0
43974,2024,Zirconium,Germany,Poland,26692.52
43975,2024,Zirconium,Germany,Portugal,27408.218
43976,2024,Zirconium,Germany,Romania,4772.023
43977,2024,Zirconium,Germany,Saudi Arabia,6112.255
43978,2024,Zirconium,Germany,India,53073.821
43979,2024,Zirconium,Germany,Singapore,31235.058
43980,2024,Zirconium,Germany,Slovakia,13859.195
43981,2024,Zirconium,Germany,Slovenia,254653.535
43982,2024,Zirconium,Germany,South Africa,19940.013
43983,2024,Zirconium,Germany,Spain,88142.006
43984,2024,Zirconium,Germany,Sweden,555776.134
43985,2024,Zirconium,Germany,Switzerland,974743.804
43986,2024,Zirconium,Germany,Thailand,2713391.626
43987,2024,Zirconium,Germany,United Arab Emirates,3792.26
43988,2024,Zirconium,Germany,Türkiye,8203.813
43989,2024,Zirconium,Germany,Ukraine,4043.75
43990,2024,Zirconium,Germany,United Kingdom,1194115.387
43991,2024,Zirconium,Germany,USA,8153782.583
43992,2024,Zirconium,"China, Hong Kong SAR",Belgium,4845.952
43993,2024,Zirconium,"China, Hong Kong SAR",Canada,21776.221
43994,2024,Zirconium,"China, Hong Kong SAR",China,11729.62
43995,2024,Zirconium,"China, Hong Kong SAR",Czechia,23639.279
43996,2024,Zirconium,"China, Hong Kong SAR",France,4365.547
43997,2024,Zirconium,"China, Hong Kong SAR",Germany,2821.178
43998,2024,Zirconium,"China, Hong Kong SAR",Rep. of Korea,17306.11
43999,2024,Zirconium,"China, Hong Kong SAR",Saudi Arabia,108407.618
44000,2024,Zirconium,"China, Hong Kong SAR",Switzerland,2953.677
44001,2024,Zirconium,"China, Hong Kong SAR",Thailand,14311.3
44002,2024,Zirconium,"China, Hong Kong SAR",United Arab Emirates,46936.932
44003,2024,Zirconium,"China, Hong Kong SAR",Türkiye,3356.299
44004,2024,Zirconium,"China, Hong Kong SAR",USA,1153.536
44005,2024,Zirconium,Germany,Australia,26147.625
44006,2024,Zirconium,Germany,Austria,1469609.06
44007,2024,Zirconium,Germany,Belgium,89396.312
44008,2024,Zirconium,Germany,Bosnia Herzegovina,489827.073
44009,2024,Zirconium,Germany,Brazil,98164.93
44010,2024,Zirconium,Germany,Bulgaria,143.559
44011,2024,Zirconium,Germany,Canada,138652.724
44012,2024,Zirconium,Germany,China,3979359.802
44013,2024,Zirconium,Germany,Croatia,434.868
44014,2024,Zirconium,Germany,Cyprus,463.161
44015,2024,Zirconium,Germany,Czechia,5497397.453
44016,2024,Zirconium,Germany,Denmark,6805.948
44017,2024,Zirconium,Germany,Finland,279842.354
44018,2024,Zirconium,Germany,France,2580134.41
44019,2024,Zirconium,Germany,Greece,48.202
44020,2024,Zirconium,Germany,Hungary,3156.199
44021,2024,Zirconium,Germany,Ireland,11871.376
44022,2024,Zirconium,Germany,Italy,555407.282
44023,2024,Zirconium,Germany,Japan,1289946.699
44024,2024,Zirconium,Germany,Kazakhstan,8797.958
44025,2024,Zirconium,Germany,Rep. of Korea,71217.776
44026,2024,Zirconium,Germany,Lithuania,9496.891
44027,2024,Zirconium,Germany,Malaysia,833060.625
44028,2024,Zirconium,Germany,Malta,940.992
44029,2024,Zirconium,Germany,Mexico,1674665.623
44030,2024,Zirconium,Germany,Netherlands,214229.661
44031,2024,Zirconium,Germany,Norway,3358.439
44032,2024,Zirconium,Germany,Peru,167660.0
44033,2024,Zirconium,Germany,Poland,26692.52
44034,2024,Zirconium,Germany,Portugal,27408.218
44035,2024,Zirconium,Germany,Romania,4772.023
44036,2024,Zirconium,Germany,Saudi Arabia,6112.255
44037,2024,Zirconium,Germany,India,37661.675
44038,2024,Zirconium,Germany,Singapore,31235.058
44039,2024,Zirconium,Germany,Slovakia,13859.195
44040,2024,Zirconium,Germany,Slovenia,254653.535
44041,2024,Zirconium,Germany,South Africa,19940.013
44042,2024,Zirconium,Germany,Spain,88142.006
44043,2024,Zirconium,Germany,Sweden,555776.134
44044,2024,Zirconium,Germany,Switzerland,974743.804
44045,2024,Zirconium,Germany,Thailand,2713391.626
44046,2024,Zirconium,Germany,United Arab Emirates,3792.26
44047,2024,Zirconium,Germany,Türkiye,8203.813
44048,2024,Zirconium,Germany,Ukraine,4043.75
44049,2024,Zirconium,Germany,United Kingdom,1194115.387
44050,2024,Zirconium,Germany,USA,8153782.583
44051,2024,Zirconium,Germany,India,15412.145
44052,2024,Zirconium,Hungary,Romania,165.0
44053,2024,Zirconium,Israel,Uruguay,11000.0
44054,2024,Zirconium,Italy,Australia,9994.701
44055,2024,Zirconium,Italy,Belgium,9838.838
44056,2024,Zirconium,Italy,Denmark,5953.093
44057,2024,Zirconium,Italy,France,66713.602
44058,2024,Zirconium,Italy,Germany,31807.915
44059,2024,Zirconium,Italy,Rep. of Korea,2950.569
44060,2024,Zirconium,Italy,Netherlands,2662.656
44061,2024,Zirconium,Italy,Portugal,4818.758
44062,2024,Zirconium,Italy,Romania,1070.474
44063,2024,Zirconium,Italy,Saudi Arabia,259403.301
44064,2024,Zirconium,Italy,Serbia,10076.962
44065,2024,Zirconium,Italy,India,97610.152
44066,2024,Zirconium,Italy,Spain,5214.909
44067,2024,Zirconium,Italy,United Arab Emirates,1323.751
44068,2024,Zirconium,Italy,Türkiye,3853.274
44069,2024,Zirconium,Italy,United Kingdom,9139.621
44070,2024,Zirconium,Japan,Brazil,15829.15
44071,2024,Zirconium,Japan,China,467039.204
44072,2024,Zirconium,Japan,France,82990.727
44073,2024,Zirconium,Japan,Germany,1604379.49
44074,2024,Zirconium,Japan,"China, Hong Kong SAR",79713.908
44075,2024,Zirconium,Japan,Indonesia,3455.194
44076,2024,Zirconium,Japan,Rep. of Korea,580393.359
44077,2024,Zirconium,Japan,Malaysia,998108.509
44078,2024,Zirconium,Japan,Netherlands,10530.745
44079,2024,Zirconium,Japan,Philippines,6811.291
44080,2024,Zirconium,Japan,Singapore,289100.002
44081,2024,Zirconium,Japan,Viet Nam,28242.745
44082,2024,Zirconium,Japan,Switzerland,6705.587
44083,2024,Zirconium,Japan,Thailand,150826.167
44084,2024,Zirconium,Japan,United Kingdom,24080.656
44085,2024,Zirconium,Japan,USA,13571078.184
44086,2024,Zirconium,Rep. of Korea,Australia,296.0
44087,2024,Zirconium,Rep. of Korea,Bulgaria,105832.0
44088,2024,Zirconium,Rep. of Korea,China,9277.0
44089,2024,Zirconium,Rep. of Korea,France,31837.0
44090,2024,Zirconium,Rep. of Korea,Germany,612856.0
44091,2024,Zirconium,Rep. of Korea,Japan,18987.0
44092,2024,Zirconium,Rep. of Korea,Philippines,6846.0
44093,2024,Zirconium,Rep. of Korea,Poland,4681.0
44094,2024,Zirconium,Rep. of Korea,Singapore,13466.0
44095,2024,Zirconium,Rep. of Korea,Viet Nam,45785.0
44096,2024,Zirconium,Rep. of Korea,Sweden,211.0
44097,2024,Zirconium,Rep. of Korea,Thailand,8734.0
44098,2024,Zirconium,Rep. of Korea,United Kingdom,1315.0
44099,2024,Zirconium,Rep. of Korea,USA,9044788.0
44100,2024,Zirconium,Lithuania,Estonia,1916.0
44101,2024,Zirconium,Lithuania,Latvia,9647.0
44102,2024,Zirconium,Luxembourg,Spain,124841.708
44103,2024,Zirconium,Malaysia,"China, Hong Kong SAR",3164.695
44104,2024,Zirconium,Malaysia,Singapore,2074.107
44105,2024,Zirconium,Malaysia,Thailand,29.28
44106,2024,Zirconium,Malaysia,USA,10.926
44107,2024,Zirconium,Hungary,Romania,165.0
44108,2024,Zirconium,Mozambique,China,1361120.0
44109,2024,Zirconium,Netherlands,Albania,664.582
44110,2024,Zirconium,Netherlands,Andorra,1220.925
44111,2024,Zirconium,Netherlands,Australia,1073.721
44112,2024,Zirconium,Netherlands,Austria,1521.827
44113,2024,Zirconium,Netherlands,Belgium,20552.24
44114,2024,Zirconium,Netherlands,Brazil,122215.907
44115,2024,Zirconium,Netherlands,Bulgaria,2.165
44116,2024,Zirconium,Netherlands,China,58080.535
44117,2024,Zirconium,Netherlands,Cyprus,3184.363
44118,2024,Zirconium,Netherlands,Czechia,1.082
44119,2024,Zirconium,Netherlands,Denmark,2.165
44120,2024,Zirconium,Netherlands,Estonia,511.966
44121,2024,Zirconium,Netherlands,Finland,845.339
44122,2024,Zirconium,Netherlands,France,2747.082
44123,2024,Zirconium,Netherlands,Germany,1254142.333
44124,2024,Zirconium,Netherlands,Greece,7.577
44125,2024,Zirconium,Netherlands,Hungary,1.082
44126,2024,Zirconium,Netherlands,Ireland,15.153
44127,2024,Zirconium,Netherlands,Italy,33.554
44128,2024,Zirconium,Netherlands,Japan,4644.495
44129,2024,Zirconium,Netherlands,Jordan,5709.557
44130,2024,Zirconium,Netherlands,Lithuania,72.519
44131,2024,Zirconium,Netherlands,Malta,1407.095
44132,2024,Zirconium,Netherlands,Morocco,2147.443
44133,2024,Zirconium,Netherlands,Poland,9235.952
44134,2024,Zirconium,Netherlands,Portugal,2.165
44135,2024,Zirconium,Netherlands,Romania,6.494
44136,2024,Zirconium,Netherlands,India,14545.029
44137,2024,Zirconium,Netherlands,Slovenia,8.659
44138,2024,Zirconium,Netherlands,Spain,219.723
44139,2024,Zirconium,Netherlands,Sweden,763.078
44140,2024,Zirconium,Netherlands,Switzerland,85987.551
44141,2024,Zirconium,Netherlands,United Arab Emirates,5209.497
44142,2024,Zirconium,Netherlands,United Kingdom,98391.631
44143,2024,Zirconium,Netherlands,USA,402196.343
44144,2024,Zirconium,Nigeria,China,24206.708
44145,2024,Zirconium,Nigeria,Viet Nam,70362.31
44146,2024,Zirconium,Norway,Latvia,23678.479
44147,2024,Zirconium,Norway,Netherlands,3350.136
44148,2024,Zirconium,Norway,United Arab Emirates,5535.075
44149,2024,Zirconium,Poland,Australia,10.0
44150,2024,Zirconium,Poland,Czechia,654.0
44151,2024,Zirconium,Poland,Netherlands,4.0
44152,2024,Zirconium,Poland,Norway,72.0
44153,2024,Zirconium,Poland,North Macedonia,2984.0
44154,2024,Zirconium,Poland,United Kingdom,123.0
44155,2024,Zirconium,Poland,USA,322.0
44156,2024,Zirconium,Portugal,France,31065.302
44157,2024,Zirconium,Portugal,Netherlands,7241.864
44158,2024,Zirconium,Romania,United Arab Emirates,150.77
44159,2024,Zirconium,Senegal,Guyana,1948.469
44160,2024,Zirconium,Nigeria,China,24206.708
44161,2024,Zirconium,Nigeria,Viet Nam,70362.31
44162,2024,Zirconium,Portugal,Netherlands,7241.864
44163,2024,Zirconium,Portugal,France,26725.004
44164,2024,Zirconium,Portugal,France,4340.298
44165,2024,Zirconium,Serbia,Bosnia Herzegovina,5464.0
44166,2024,Zirconium,Serbia,China,52.0
44167,2024,Zirconium,Serbia,Croatia,2622.0
44168,2024,Zirconium,Serbia,Montenegro,147.0
44169,2024,Zirconium,India,Australia,8866.705
44170,2024,Zirconium,India,Bangladesh,4337.455
44171,2024,Zirconium,India,Sri Lanka,1747.142
44172,2024,Zirconium,India,China,5.354
44173,2024,Zirconium,India,France,2364.124
44174,2024,Zirconium,India,Indonesia,253.782
44175,2024,Zirconium,India,Italy,1219.915
44176,2024,Zirconium,India,Japan,20.592
44177,2024,Zirconium,India,Rep. of Korea,3604.819
44178,2024,Zirconium,India,Malaysia,950.801
44179,2024,Zirconium,India,Mexico,3.648
44180,2024,Zirconium,India,Nepal,2241.539
44181,2024,Zirconium,India,Peru,1958.611
44182,2024,Zirconium,India,Saudi Arabia,405.948
44183,2024,Zirconium,India,Singapore,1747.342
44184,2024,Zirconium,India,Spain,3645.99
44185,2024,Zirconium,India,United Arab Emirates,4220.154
44186,2024,Zirconium,India,Egypt,48340.246
44187,2024,Zirconium,India,USA,133818.02
44188,2024,Zirconium,Singapore,Australia,2032.579
44189,2024,Zirconium,Singapore,China,1212798.662
44190,2024,Zirconium,Singapore,Colombia,801.507
44191,2024,Zirconium,Singapore,France,430.314
44192,2024,Zirconium,Singapore,"China, Hong Kong SAR",7826.477
44193,2024,Zirconium,Singapore,Indonesia,16188.041
44194,2024,Zirconium,Singapore,Japan,30437.798
44195,2024,Zirconium,Singapore,Rep. of Korea,518.622
44196,2024,Zirconium,Singapore,Kuwait,4312.87
44197,2024,Zirconium,Singapore,Malaysia,857.635
